GeneName,Genbank_ID,Member_class,COG_ID,old_functional_class,functional_class,funclass_name,arCOG_ID,arcog_name
VNG0571C,15789782,3,COG1863,P,P,Inorganic ion transport and metabolism ,arCOG03099,"Multisubunit Na+/H+ antiporter, MnhE subunit "
VNG0595H,15789802,3,COG0346,E,E,Amino acid transport and metabolism ,arCOG03101,Lactoylglutathione lyase or related enzyme
VNG1623G,15790580,2,COG1612,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG03103,Uncharacterized protein required for cytochrome oxidase assembly 
VNG2059H,15790908,NA,,S,,NA,arCOG03104,Uncharacterized conserved protein
VNG0430H,15789674,NA,,S,,NA,arCOG03105,Uncharacterized conserved protein
VNG0367H,15789626,4,COG3631,R,R,General function prediction only ,arCOG03106,Ketosteroid isomerase-related protein 
VNG2074H,15790919,4,COG3631,R,R,General function prediction only ,arCOG03106,Ketosteroid isomerase-related protein 
VNG2298a,16554514,4,COG1739,S,S,Function unknown ,arCOG03107,Uncharacterized conserved protein 
VNG6317G,16120225,3,COG2235,E,E,Amino acid transport and metabolism ,arCOG03108,Arginine deiminase 
VNG6349C,16120251,4,COG3177,K,S,Function unknown ,arCOG03110,"Predicted transciptional regulator, contains Fic and DeoR-like domains"
VNG0227H,15789527,NA,,NA,,NA,arCOG03113/2,NA
VNG0121H,15789441,4,COG1430,S,S,Function unknown ,arCOG03116,Uncharacterized conserved protein 
VNG1732C,15790663,4,COG1357,S,S,Function unknown ,arCOG03128,Pentapeptide repeats containing protein
VNG1213C,15790277,1,COG3359,L,L,Replication; recombination and repair ,arCOG03130,Predicted exonuclease 
VNG2164C,15790996,NA,,R,,NA,arCOG03144,An uncharacterized C-terminal domain of COG1202 helicase
VNG2181G,15791012,NA,,NA,,NA,arCOG03146/3,NA
VNG2338G,15791139,NA,,NA,,NA,arCOG03147/3,NA
VNG2181G,15791012,NA,,NA,,NA,arCOG03155/3,NA
VNG1794C,15790710,NA,,NA,,NA,arCOG03192/1,NA
VNG0080H,15789411,4,COG5652,S,S,Function unknown ,arCOG03232,VanZ like family protein
VNG0312H,15789588,NA,,S,,NA,arCOG03295,Membrane protein containing Zn-ribbon domain
VNG1977H,15790848,NA,,NA,,NA,arCOG03296/3,NA
VNG2146H,15790979,3,COG2811,C,C,Energy production and conversion ,arCOG03363,Archaeal/vacuolar-type H+-ATPase subunit H 
VNG0015H,15789351,NA,,NA,,NA,arCOG03403/2,NA
VNG6400H,16120286,4,COG4715,R,S,Function unknown ,arCOG03429,SWIM zinc finger containing protein
VNG0535C,15789755,NA,,NA,,NA,arCOG03458/2,NA
VNG1951G,15790829,NA,,NA,,NA,arCOG03611/3,NA
VNG1514H,15790503,4,COG2881,S,S,Function unknown ,arCOG03630,Uncharacterized conserved protein 
VNG2383G,15791173,3,COG0208,F,F,Nucleotide transport and metabolism ,arCOG03658,"Ribonucleotide reductase, beta subunit "
VNG0928G,15790055,NA,COG0515,R,RTKL,NA,arCOG03682,Membrane associated serine/threonine protein kinase 
VNG1087C,15790181,NA,,S,,NA,arCOG03730,Uncharacterized conserved protein
VNG2165H,15790997,4,COG3595,S,S,Function unknown ,arCOG03825,Uncharacterized conserved protein 
VNG5152H,10803655,NA,,S,,NA,arCOG03828,Uncharacterized conserved protein
VNG0024H,15789360,NA,,S,,NA,arCOG03828,Uncharacterized conserved protein
VNG6255C,16120180,3,COG0095,H,H,Coenzyme transport and metabolism ,arCOG03837,Lipoate-protein ligase A associated domain
VNG6269C,16120190,NA,,H,,NA,arCOG03838,Coenzyme PQQ synthesis protein D
VNG6087C,16120051,4,COG2253,V,S,Function unknown ,arCOG03839,Predicted component of viral defense system
VNG5207C,10803690,4,COG2253,V,S,Function unknown ,arCOG03839,Predicted component of viral defense system
VNG5090C,10803613,4,COG2253,V,S,Function unknown ,arCOG03839,Predicted component of viral defense system
VNG2230H,15791049,1,COG0640,K,K,Transcription ,arCOG03860,"Predicted transcriptional regulator, contains HTH domain"
VNG0725H,15789900,1,COG0640,K,K,Transcription ,arCOG03860,"Predicted transcriptional regulator, contains HTH domain"
VNG2399H,15791186,4,COG4711,S,S,Function unknown ,arCOG03887,Predicted membrane protein 
VNG1934H,15790815,NA,,S,,NA,arCOG03888,Uncharacterized conserved protein 
VNG6364H,16120261,2,COG1403,V,V,Defense mechanisms ,arCOG03898,"Restriction endonuclease, McrA/HNH family"
VNG5007H,10803552,NA,,NA,,NA,arCOG03900/1,NA
VNG5122H,10803632,NA,,NA,,NA,arCOG03900/1,NA
VNG6119H,16120073,NA,,NA,,NA,arCOG03900/1,NA
VNG6007H,16119983,NA,,NA,,NA,arCOG03900/1,NA
VNG1590H,15790558,NA,,NA,,NA,arCOG03900/3,NA
VNG6290H,16120204,1,COG3385,L,L,Replication; recombination and repair ,arCOG03902,Transposase
VNG2679G,15791398,NA,,S,,NA,arCOG03906,Cell surface protein
VNG6251H,16120178,NA,,NA,,NA,arCOG03911/3,NA
VNG1187G,15790257,3,COG2132,Q,Q,Secondary metabolites biosynthesis; transport and catabolism ,arCOG03914,Multicopper oxidase
VNG2415H,15791198,NA,,S,,NA,arCOG03915,Uncharacterized conserved protein
VNG1095H,15790188,NA,,NA,,NA,arCOG03916/2,NA
VNG2379H,15791170,NA,,S,,NA,arCOG03917,Uncharacterized conserved protein
VNG5197H,10803683,NA,,S,,NA,arCOG03920,Uncharacterized conserved protein
VNG1362H,15790388,NA,,S,,NA,arCOG03922,Uncharacterized conserved protein
VNG2178H,15791009,NA,,K,,NA,arCOG03923,"PhiH1 repressor family protein, contains HTH domain "
VNG6373G,16120269,NA,,K,,NA,arCOG03923,"PhiH1 repressor family protein, contains HTH domain "
VNG1954H,15790832,1,COG1846,K,K,Transcription ,arCOG03924,"Transcriptional regulator, MarR family"
VNG1976H,15790847,NA,,NA,,NA,arCOG03924/2,NA
VNG1655H,15790605,NA,,S,,NA,arCOG03925,Uncharacterized conserved protein
VNG2039H,15790895,NA,,S,,NA,arCOG03927,Uncharacterized conserved protein
VNG0200C,15789507,NA,,S,,NA,arCOG03933,Uncharacterized conserved protein
VNG5026G,10803568,NA,,Q,,NA,arCOG03938,Gas vesicle protein gvpG 
VNG6025G,16119999,NA,,Q,,NA,arCOG03938,Gas vesicle protein gvpG 
VNG6236G,16120168,NA,,NA,,NA,arCOG03938/2,NA
VNG5189H,10803677,NA,,K,,NA,arCOG03939,RHH-fold DNA-binding ptotein
VNG0069H,15789403,NA,,S,,NA,arCOG03940,Uncharacterized conserved protein
VNG0988H,15790101,NA,,NA,,NA,arCOG03949/2,NA
VNG6144G,16120094,NA,,NA,,NA,arCOG04035/3,NA
VNG6246G,16120175,NA,,Q,,NA,arCOG04040,Gas vesicle synthesis protein GvpO
VNG5034G,10803575,NA,,Q,,NA,arCOG04040,Gas vesicle synthesis protein GvpO
VNG6033G,16120006,NA,,Q,,NA,arCOG04040,Gas vesicle synthesis protein GvpO
VNG0309C,15789585,3,COG1830,E,G,Carbohydrate transport and metabolism ,arCOG04044,"2-amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid synthase, DhnA-aldolase family "
VNG0683C,15789872,3,COG1830,E,G,Carbohydrate transport and metabolism ,arCOG04044,"2-amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid synthase, DhnA-aldolase family "
VNG0245G,15789539,3,COG0717,F,F,Nucleotide transport and metabolism ,arCOG04048,Deoxycytidine deaminase 
VNG2570G,15791314,3,COG0717,F,F,Nucleotide transport and metabolism ,arCOG04048,Deoxycytidine deaminase 
VNG2076G,15790921,1,COG1552,J,J,Translation; ribosomal structure and biogenesis ,arCOG04049,Ribosomal protein L40E 
VNG1359G,15790386,1,COG0258,L,L,Replication; recombination and repair ,arCOG04050,5'-3' exonuclease (including N-terminal domain of PolI) 
VNG2470C,15791240,4,COG2412,S,S,Function unknown ,arCOG04051,Uncharacterized conserved protein 
VNG1456H,15790458,4,COG1371,R,S,Function unknown ,arCOG04055,SHS2 domain protein implicated in nucleic acid metabolism
VNG1616C,15790575,1,COG1709,K,K,Transcription ,arCOG04060,Predicted transcriptional regulator 
VNG0424C,15789668,1,COG1308,K,K,Transcription ,arCOG04061,Transcription factor homologous to NACalpha-BTF3 
VNG2019C,15790880,NA,,NA,,NA,arCOG04064/3,NA
VNG2019C,15790880,NA,,NA,,NA,arCOG04064/3,NA
VNG1692G,15790635,1,COG0090,J,J,Translation; ribosomal structure and biogenesis ,arCOG04067,Ribosomal protein L2 
VNG1688C,15790631,4,COG2106,R,S,Function unknown ,arCOG04069,"RNA methyltransferase, SPOUT superfamily"
VNG1689G,15790632,1,COG0087,J,J,Translation; ribosomal structure and biogenesis ,arCOG04070,Ribosomal protein L3 
VNG1690G,15790633,1,COG0088,J,J,Translation; ribosomal structure and biogenesis ,arCOG04071,Ribosomal protein L4 
VNG1691G,15790634,1,COG0089,J,J,Translation; ribosomal structure and biogenesis ,arCOG04072,Ribosomal protein L23 
VNG1793C,15790709,3,COG0214,H,H,Coenzyme transport and metabolism ,arCOG04075,Pyridoxine biosynthesis enzyme 
VNG2051G,15790904,1,COG2093,K,K,Transcription ,arCOG04077,"Transcription elongation factor Spt4/RpoE2, zinc finger protein"
VNG1716G,15790653,1,COG1841,J,J,Translation; ribosomal structure and biogenesis ,arCOG04086,Ribosomal protein L30
VNG1715G,15790652,1,COG0098,J,J,Translation; ribosomal structure and biogenesis ,arCOG04087,Ribosomal protein S5 
VNG1714G,15790651,1,COG0256,J,J,Translation; ribosomal structure and biogenesis ,arCOG04088,Ribosomal protein L18 
VNG1713G,15790650,1,COG2147,J,J,Translation; ribosomal structure and biogenesis ,arCOG04089,Ribosomal protein L19E 
VNG1709G,15790648,1,COG0097,J,J,Translation; ribosomal structure and biogenesis ,arCOG04090,Ribosomal protein L6P
VNG1705G,15790645,1,COG0094,J,J,Translation; ribosomal structure and biogenesis ,arCOG04092,Ribosomal protein L5 
VNG1703G,15790644,1,COG1471,J,J,Translation; ribosomal structure and biogenesis ,arCOG04093,Ribosomal protein S4E 
VNG1702G,15790643,1,COG0198,J,J,Translation; ribosomal structure and biogenesis ,arCOG04094,Ribosomal protein L24 
VNG1701G,15790642,1,COG0093,J,J,Translation; ribosomal structure and biogenesis ,arCOG04095,Ribosomal protein L14 
VNG1700G,15790641,1,COG0186,J,J,Translation; ribosomal structure and biogenesis ,arCOG04096,Ribosomal protein S17 
VNG1697G,15790638,NA,,NA,,NA,arCOG04097/1,NA
VNG1695G,15790637,1,COG0091,J,J,Translation; ribosomal structure and biogenesis ,arCOG04098,Ribosomal protein L22 
VNG1693G,15790636,1,COG0185,J,J,Translation; ribosomal structure and biogenesis ,arCOG04099,Ribosomal protein S19 
VNG2135G,15790969,3,COG1394,C,C,Energy production and conversion ,arCOG04101,Archaeal/vacuolar-type H+-ATPase subunit D 
VNG2140G,15790974,3,COG1436,C,C,Energy production and conversion ,arCOG04102,Archaeal/vacuolar-type H+-ATPase subunit F 
VNG2119C,15790955,3,COG0575,I,I,Lipid transport and metabolism ,arCOG04106,CDP-diglyceride synthetase 
VNG0549G,15789766,1,COG1093,J,J,Translation; ribosomal structure and biogenesis ,arCOG04107,"Translation initiation factor 2, alpha subunit (eIF-2alpha) "
VNG0550G,15789767,1,COG2051,J,J,Translation; ribosomal structure and biogenesis ,arCOG04108,Ribosomal protein S27E 
VNG0551G,15789768,NA,,NA,,NA,arCOG04109/2,NA
VNG6142C,16120092,1,COG1467,L,L,Replication; recombination and repair ,arCOG04110,"Eukaryotic-type DNA primase, catalytic (small) subunit "
VNG1470G,15790470,1,COG1467,L,L,Replication; recombination and repair ,arCOG04110,"Eukaryotic-type DNA primase, catalytic (small) subunit "
VNG0860G,15790001,1,COG1761,K,K,Transcription ,arCOG04111,"DNA-directed RNA polymerase, subunit L "
VNG0854C,15789998,1,COG1736,J,J,Translation; ribosomal structure and biogenesis ,arCOG04112,Diphthamide synthase subunit DPH2 
VNG0099G,15789424,1,COG0197,J,J,Translation; ribosomal structure and biogenesis ,arCOG04113,Ribosomal protein L10AE/L16
VNG2615C,15791349,4,COG1855,R,R,General function prediction only ,arCOG04116,ATPase (PilT family) 
VNG0324G,15789598,3,COG0469,G,G,Carbohydrate transport and metabolism ,arCOG04120,Pyruvate kinase 
VNG1984G,15790853,1,COG0164,L,L,Replication; recombination and repair ,arCOG04121,Ribonuclease HII 
VNG1090H,15790184,4,COG2835,S,S,Function unknown ,arCOG04124,Uncharacterized conserved protein 
VNG0732G,15789906,1,COG0430,J,A,RNA processing and modification ,arCOG04125,RNA 3'-terminal phosphate cyclase 
VNG1494G,15790490,1,COG2126,J,J,Translation; ribosomal structure and biogenesis ,arCOG04126,Ribosomal protein L37E 
VNG2305C,15791112,3,COG0035,F,F,Nucleotide transport and metabolism ,arCOG04128,Uracil phosphoribosyltransferase 
VNG1170G,15790243,1,COG2139,J,J,Translation; ribosomal structure and biogenesis ,arCOG04129,Ribosomal protein L21E 
VNG1168C,15790241,1,COG1491,J,J,Translation; ribosomal structure and biogenesis ,arCOG04130,Predicted RNA-binding protein 
VNG1165G,15790240,1,COG0030,J,J,Translation; ribosomal structure and biogenesis ,arCOG04131,Dimethyladenosine transferase (rRNA methylation) 
VNG1230G,15790289,3,COG0082,E,E,Amino acid transport and metabolism ,arCOG04133,Chorismate synthase 
VNG1232G,15790290,3,COG0128,E,E,Amino acid transport and metabolism ,arCOG04134,5-enolpyruvylshikimate-3-phosphate synthase 
VNG2251G,15791067,3,COG0499,H,H,Coenzyme transport and metabolism ,arCOG04137,S-adenosylhomocysteine hydrolase 
VNG2144G,15790978,3,COG1269,C,C,Energy production and conversion ,arCOG04138,Archaeal/vacuolar-type H+-ATPase subunit I 
VNG0730C,15789904,3,COG1893,H,H,Coenzyme transport and metabolism ,arCOG04139,Ketopantoate reductase 
VNG1432G,15790441,2,COG1899,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG04142,Deoxyhypusine synthase 
VNG0884G,15790022,1,COG1697,L,L,Replication; recombination and repair ,arCOG04143,"DNA topoisomerase VI, subunit A "
VNG2565G,15791310,3,COG0168,P,P,Inorganic ion transport and metabolism ,arCOG04145,"Trk-type K+ transport system, membrane component "
VNG1284G,15790331,3,COG0168,P,P,Inorganic ion transport and metabolism ,arCOG04145,"Trk-type K+ transport system, membrane component "
VNG1721G,15790657,3,COG0168,P,P,Inorganic ion transport and metabolism ,arCOG04145,"Trk-type K+ transport system, membrane component "
VNG1190G,15790260,3,COG0605,P,P,Inorganic ion transport and metabolism ,arCOG04147,Superoxide dismutase 
VNG1332G,15790366,3,COG0605,P,P,Inorganic ion transport and metabolism ,arCOG04147,Superoxide dismutase 
VNG0950Gm,16554479,NA,COG2874,N,NU,NA,arCOG04148,Predicted ATPase involved in biogenesis of archaeal flagella 
VNG0950G,16554479,NA,COG2874,N,NU,NA,arCOG04148,Predicted ATPase involved in biogenesis of archaeal flagella 
VNG2474C,15791244,1,COG1499,J,J,Translation; ribosomal structure and biogenesis ,arCOG04149,NMD protein affecting ribosome stability and mRNA decay 
VNG2227C,15791048,4,COG1094,R,R,General function prediction only ,arCOG04150,Predicted RNA-binding protein (contains KH domains) 
VNG0393C,15789645,4,COG2237,R,S,Function unknown ,arCOG04151,"ABC-type multidrug transport system, permease component"
VNG2154C,15790987,4,COG2237,R,S,Function unknown ,arCOG04151,"ABC-type multidrug transport system, permease component"
VNG2112C,15790949,1,COG1395,K,K,Transcription ,arCOG04152,Predicted transcriptional regulator 
VNG1071G,15790170,1,COG1522,K,K,Transcription ,arCOG04153,RNA polymerase III subunit C34 (Lrp/AsnC family)
VNG1668G,15790616,1,COG2007,J,J,Translation; ribosomal structure and biogenesis ,arCOG04154,Ribosomal protein S8E 
VNG1118G,15790203,1,COG1798,J,J,Translation; ribosomal structure and biogenesis ,arCOG04161,Diphthamide biosynthesis methyltransferase 
VNG1309G,15790349,3,COG2142,C,C,Energy production and conversion ,arCOG04162,"Succinate dehydrogenase, hydrophobic anchor subunit "
VNG1719G,15790655,2,COG0201,U,U,Intracellular trafficking; secretion; and vesicular transport ,arCOG04169,Preprotein translocase subunit SecY 
VNG0396C,15789647,4,COG2090,S,S,Function unknown ,arCOG04171,Uncharacterized conserved protein 
VNG0444G,15789685,NA,COG0329,E,EM,NA,arCOG04172,Dihydrodipicolinate synthase/N-acetylneuraminate lyase 
VNG0896G,15790030,3,COG0295,F,F,Nucleotide transport and metabolism ,arCOG04173,Cytidine deaminase 
VNG2128C,15790963,3,COG0731,J,C,Energy production and conversion ,arCOG04174,"Wybutosine (yW) biosynthesis enzyme, Fe-S oxidoreductase "
VNG2466a,16554518,1,COG1976,J,J,Translation; ribosomal structure and biogenesis ,arCOG04176,Translation initiation factor 6 (eIF-6) 
VNG2469G,15791238,1,COG2167,J,J,Translation; ribosomal structure and biogenesis ,arCOG04177,Ribosomal protein L39E 
VNG2008H,15790873,4,COG2118,R,R,General function prediction only ,arCOG04179,DNA-binding protein 
VNG2048G,15790902,1,COG2004,J,J,Translation; ribosomal structure and biogenesis ,arCOG04182,Ribosomal protein S24E 
VNG2047G,15790901,1,COG1998,J,J,Translation; ribosomal structure and biogenesis ,arCOG04183,Ribosomal protein S27AE 
VNG2043G,15790898,3,COG0127,F,F,Nucleotide transport and metabolism ,arCOG04184,Xanthosine triphosphate pyrophosphatase 
VNG0790G,15789952,1,COG0184,J,J,Translation; ribosomal structure and biogenesis ,arCOG04185,Ribosomal protein S15P
VNG0787G,15789949,1,COG1890,J,J,Translation; ribosomal structure and biogenesis ,arCOG04186,Ribosomal protein S3AE 
VNG1276C,15790325,1,COG1500,J,J,Translation; ribosomal structure and biogenesis ,arCOG04187,Predicted exosome subunit 
VNG2373G,15791165,3,COG3033,E,E,Amino acid transport and metabolism ,arCOG04196,Tryptophanase 
VNG2071G,15790916,3,COG1022,I,I,Lipid transport and metabolism ,arCOG04199,Long-chain acyl-CoA synthetase (AMP-forming) 
VNG0997G,15790110,3,COG0365,I,I,Lipid transport and metabolism ,arCOG04201,Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase 
VNG1011Cm,16554482,4,COG2429,F,S,Function unknown ,arCOG04202,Archaeal GTP cyclohydrolase III
VNG1011C,16554482,4,COG2429,F,S,Function unknown ,arCOG04202,Archaeal GTP cyclohydrolase III
VNG1021C,15790130,4,COG2429,F,S,Function unknown ,arCOG04202,Archaeal GTP cyclohydrolase III
VNG1525C,15790510,4,COG3174,P,S,Function unknown ,arCOG04203,Mg2+ transport system protein
VNG1422H,15790433,4,COG3342,R,S,Function unknown ,arCOG04204,N-terminal nucleophile hydrolase superfamily protein
VNG2644a,16554523,4,COG3342,R,S,Function unknown ,arCOG04204,N-terminal nucleophile hydrolase superfamily protein
VNG0239C,15789534,1,COG1997,J,J,Translation; ribosomal structure and biogenesis ,arCOG04208,Ribosomal protein L37AE/L43A 
VNG0177G,15789488,1,COG1632,J,J,Translation; ribosomal structure and biogenesis ,arCOG04209,Ribosomal protein L15E 
VNG2339C,15791140,4,COG1661,R,R,General function prediction only ,arCOG04212,Predicted DNA-binding protein with PD1-like DNA-binding motif 
VNG2238C,15791056,4,COG2433,R,S,Function unknown ,arCOG04219,"Possible nuclease of RNase H fold, RuvC/YqgF family"
VNG0882G,16554476,3,COG0647,G,G,Carbohydrate transport and metabolism ,arCOG04221,Phosphatase of the HAD superfamily 
VNG0882Gm,16554476,3,COG0647,G,G,Carbohydrate transport and metabolism ,arCOG04221,Phosphatase of the HAD superfamily 
VNG0719G,15789896,3,COG0647,G,G,Carbohydrate transport and metabolism ,arCOG04221,Phosphatase of the HAD superfamily 
VNG2584C,15791324,1,COG0023,J,J,Translation; ribosomal structure and biogenesis ,arCOG04223,Translation initiation factor 1 (eIF-1/SUI1)
VNG1201G,15790268,3,COG0235,G,G,Carbohydrate transport and metabolism ,arCOG04226,Fuculose-1-phosphate aldolase
VNG0608C,15789812,4,COG1832,R,R,General function prediction only ,arCOG04227,Predicted CoA-binding protein 
VNG0240a,16554461,4,COG1990,J,S,Function unknown ,arCOG04228,Peptidyl-tRNA hydrolase
VNG6311G,16120220,3,COG1781,F,F,Nucleotide transport and metabolism ,arCOG04229,"Aspartate carbamoyltransferase, regulatory subunit "
